,Unnamed: 0,tokens,full_name,dof,year,month,date,hour,sentiment,text,h_score,label,emoji
237,237,"['fabulous', 'composition', 'with', 'all', 'elements', 'nature', 'this', 'picture', 'speaks', 'thousand', 'words', 'despite', 'big', 'rumblings', 'amp', 'aukus', 'ongoing', 'berra']","Brisbane, Queensland",3,2022,2,10,1,0.1923076923076923,@JohnBlaxland1 Fabulous composition with all 5 elements of nature in this picture! It speaks a thousand words despite big rumblings &amp; r-aukus ongoing in Canberra!👌🏽😇,5.731764705882353,achievement,💯
243,243,"['players', 'still', 'couldn', 'get', 'the', 'ball', 'off', 'him', 'like']","Brisbane, Queensland",3,2022,2,10,0,0.0,@Magpie24_7 3 players still couldn’t get the ball off him like…,5.552,achievement,💯
245,245,"['doesnt', 'know', 'how', 'build', 'rocket']","Sunshine Coast, Queensland",3,2022,2,10,21,0.0,@shoootingfish @Banker_HC Musk doesnt know how to build a rocket.,5.72,achievement,💯
248,248,"['because', 'head']","Sydney, New South Wales",3,2022,2,10,7,0.0,@JosieMcskimming @TimWilsonMP Because he’s a D…head,5.52,achievement,💯
249,249,"['undergoing', 'aversion', 'therapy', 'have', 'got', 'that', 'right']","Melbourne, Victoria",3,2022,2,10,21,0.0,@JosieMcskimming @TimWilsonMP He's undergoing Aversion Therapy. Have I got that right? 🤣,5.552,achievement,💯
250,250,['chicken'],"Wollongong, New South Wales",3,2022,2,10,0,0.0,@JosieMcskimming @TimWilsonMP Chicken,5.92,achievement,💯
255,255,"['magpapalit', 'kana', 'weeeee']","Melbourne, Victoria",3,2022,2,10,2,0.5,@oohh_kenito Magpapalit kana! Weeeee 😍,5.92,achievement,💯
257,257,"['loko', 'hahahah', 'ideoete', 'nalang', 'kase']","Melbourne, Victoria",3,2022,2,10,2,0.4444444444444444,@oohh_kenito Loko!  Hahahah ideoete mo nalang kase. 😂,5.92,achievement,💯
258,258,"['you', 'should', 'married', 'white', 'south', 'african', 'woman', 'our', 'white', 'gvt', 'issued', 'emergency', 'visas', 'for', 'moneyed', 'ppl', 'like', 'she', 'have', 'been', 'because', 'they', 'feared', 'for', 'their', 'lives', 'meanwhile', 'refugees', 'are', 'locked', 'for', 'years', 'for', 'fleeing', 'similar', 'circumstances', 'colombian', 'see', 'next']","Brisbane, Queensland",3,2022,2,10,13,0.0,"@WhykesTT You should've married a White South African woman . Our WHITE gvt issued emergency visas for moneyed ppl like she'd have been because they feared for their lives. Meanwhile refugees are locked up for 9 years for fleeing similar circumstances. Colombian? 

See next:",5.548571428571428,achievement,💯
260,260,"['welcome', 'the', 'benevolence', 'hillsong', 'run', 'gvt', 'journalist', 'described', 'anglican', 'the', 'journalist', 'was', 'forced', 'issue', 'correction', 'that', 'was', 'not', 'anglican', 'and', 'that', 'attends']","Brisbane, Queensland",3,2022,2,10,13,0.0303030303030303,"@WhykesTT Welcome to the benevolence of a Hillsong run gvt. ""Journalist Mike Carlton described Hawke as an Anglican, the journalist was forced to issue a correction that Hawke was not an Anglican and that he attends Hillsong""",5.786666666666668,achievement,💯
270,270,"['used', 'the', 'timer', 'emoji']","Perth, Western Australia",3,2022,2,10,7,0.25,@smirkey1872 @aaronramsey @RangersFC Used the timer emoji. 👍,5.786666666666666,achievement,💯
276,276,"['was', 'surprised', 'did', 'that', 'glad', 'did', 'and', 'have', 'more', 'respect', 'for', 'him', 'because', 'his', 'choice', 'protecting', 'our', 'transport', 'children']","Sydney, New South Wales",3,2022,2,10,21,0.1851851851851851,@KerriSackville @DaveSharma I was surprised he did that. I'm glad he did and have more respect for him because of his choice of protecting our transport children.,5.8109090909090915,achievement,💯
277,277,['grateful'],"Central Coast, New South Wales",3,2022,2,10,7,1.0,@KerriSackville @DaveSharma So grateful 🙏,5.52,achievement,💯
282,282,"['and', 'pistol', 'carved', 'out', 'soap', 'who', 'was', 'going', 'use']","Townsville, Queensland",3,2022,2,10,0,0.0,"@SoGoodWeNamedlt And a pistol carved out of soap…
Who was going to use it, Dr Jonathan Newman?",5.72,achievement,💯
286,286,['ditto'],"Perth, Western Australia",3,2022,2,10,13,0.0,@DeeBruce19 @pets468 @Tracy1971x Ditto,5.92,achievement,💯
287,287,"['sizin', 'zihniyetinizi', 'sizleri', 'nce', 'ateist', 'oldu', 'zafer', 'nsene', 'ocuklar', 'allahtan', 'utan', 'bir', 'zihniyetin', 'var', 'koca', 'gotune', 'iyi', 'bak', 'sak', 'zay', 'flama', 'bakk']","Sydney, New South Wales",3,2022,2,10,0,0.0,"@zafersahin06 z kuşağı sizin zihniyetinizi, sizleri görünce ateist oldu Zafer:)))
Düşünsene çocukları Allahtan soğutan bir zihniyetin var . O koca gotune  de iyi bak. Sakın zayıflama bakk::)))",5.613333333333333,enjoy_the_moment,🍾️
288,288,['sign'],"Sydney, New South Wales",3,2022,2,10,6,0.4,@marygnip Sign me up! 😉,5.92,achievement,💯
295,295,"['the', 'richest', 'working', 'man', 'planet', 'earth']","Sydney, New South Wales",3,2022,2,10,6,0.0,@nickholtpodcast @audreygrace83 The richest ‘working’ man on planet earth.,5.92,achievement,💯
301,301,"['wow', 'never', 'seen', 'kalanch', 'like', 'that']","Castlemaine, Victoria",3,2022,2,10,6,0.75,@LolaFaglana Wow never seen a  kalanch like that!,5.92,achievement,💯
304,304,['congratulations'],"Canberra, Australian Capital Territory",3,2022,2,10,8,0.5,@AngelaBishop @PeterFo46396181 Congratulations Angela,5.72,achievement,💯
307,307,"['vote', 'the', 'shits', 'out']","Doonan - Tinbeerwah, Queensland",3,2022,2,10,0,0.0,@bugwannostra Vote the shits out,5.72,achievement,💯
308,308,"['this', 'might', 'super', 'old', 'school', 'but', 'staying', 'over', 'friend', 'and', 'playing', 'though', 'together', 'had', 'better', 'sound', 'card', 'than', 'anyone', 'else', 'had', 'that', 'high', 'quality', 'midi', 'soundtrack']","Newcastle, New South Wales",3,2022,2,10,18,0.2307692307692307,"@XboxANZ @MSFSofficial @TAGMods This might be SUPER old school, but staying over at a friend's and playing though Monkey Island together. He had a better sound card than anyone else, so we had that high quality MIDI soundtrack! 😆",5.490526315789474,achievement,💯
310,310,"['running', 'around', 'halo', 'multiplayer', 'invisible', 'flamethrower', 'armed', 'spartan', 'terrorising', 'friends', 'first', 'ever', 'always', 'brings', 'back', 'good', 'memories']","Melbourne, Victoria",3,2022,2,10,0,0.1153846153846153,"@XboxANZ @MSFSofficial @TAGMods Running around OG Halo Multiplayer as an invisible, flamethrower-armed Spartan terrorising my friends on my first ever PC always brings back good memories!",5.665000000000001,achievement,💯
312,312,"['pantoloni', 'gaz', 'ili', 'butovi']","Australian Capital Territory, Australia",3,2022,2,10,0,0.1428571428571428,@Blt0lcanka Od pantoloni. Gaz ili butovi 😂,5.839999999999999,enjoy_the_moment,🍾️
316,316,"['good', 'evening']","Melbourne, Victoria",3,2022,2,10,6,0.75,@army__tw @BTS_twt @SamsungMobile Good evening 😘,5.92,exercise,🏋️
317,317,"['good', 'morning']","Melbourne, Victoria",3,2022,2,10,6,0.4285714285714285,@army__tw @BTS_twt @SamsungMobile Good Morning to u 😘 https://t.co/OPsH6topqk,5.92,achievement,💯
326,326,"['hahaha', 'damn', 'thought', 'that', 'how', 'get', 'followers', 'what', 'kills', 'give', 'them', 'the', 'benefit', 'the', 'doubt', 'then', 'the', 'unfollow', 'week', 'later', 'rather', 'friends', 'and', 'community', 'over']","Canberra, Australian Capital Territory",3,2022,2,10,1,0.0,"@mthrofmountains Hahaha damn I thought that’s how I get followers 😂 

What kills me is I give them the benefit of the doubt then the unfollow a week a later. 🤦🏽‍♂️ I’d rather friends and community over ###",5.616000000000001,affection,💕
327,327,"['100', 'soon', 'allowed', 'plan', 'travelling', 'and', 'collaborating', 'with', 'many', 'friends', 'possible']","Canberra, Australian Capital Territory",3,2022,2,10,8,0.05,@mthrofmountains 100% as soon as I’m allowed i plan on travelling and collaborating with as many friends as possible 😂,5.68,achievement,💯
333,333,"['love', 'this']","Sydney, New South Wales",3,2022,2,10,2,0.75,@alessio4world Love this 🙂,5.92,achievement,💯
336,336,"['thank', 'you', 'love', 'sitting', 'out', 'there', 'with', 'morning', 'coffee', 'and', 'now']","Perth, Western Australia",3,2022,2,10,9,0.3125,@emilybwebb Thank you! I love sitting out there with my morning coffee (and now Paige) 🥰,5.6000000000000005,achievement,💯
337,337,"['take', 'care', 'are', 'grateful', 'for', 'the', 'work', 'nurses', 'are', 'doing']","Sydney, New South Wales",3,2022,2,10,9,0.3846153846153846,@vader_vixen Take care. We are grateful for the work nurses are doing,5.653333333333333,affection,💕
341,341,"['need', 'new', 'profile', 'pic', 'stat']","Sydney, New South Wales",3,2022,2,10,0,0.1111111111111111,"@claireasmud73 I need a new profile pic.
Stat!!!!!! 😂",5.92,affection,💕
344,344,"['this', 'beautiful']","Sydney, New South Wales",3,2022,2,10,8,0.6,@Jolanta90586931 @44NatNat This is beautiful!,5.72,achievement,💯
345,345,"['vamalua', 'tau', 'dua', 'bula']","Sydney, New South Wales",3,2022,2,10,2,0.0,"@sasabroom Vamalua, tau. Dua ga na bula ❤️",5.52,achievement,💯
347,347,"['this', 'acl', 'brisbane', 'church', 'and', 'state', 'conference', 'march', '2021']","Adelaide, South Australia",3,2022,2,10,0,0.0,@edwardatport @EvieDaisy3 This ACL ? Brisbane Church and State Conference March 2021 https://t.co/bevD67RObt,5.786666666666666,achievement,💯
350,350,"['there', 'difference', 'between', 'the', 'two']","Sydney, New South Wales",3,2022,2,10,2,0.0,@duncansmith75 @catherine___c There's a difference between the two.,5.92,achievement,💯
353,353,"['was', 'playing', 'that', 'guitar', 'earlier']","Sydney, New South Wales",3,2022,2,10,4,0.0,@jvharris_1965 I was playing that on my guitar earlier,5.552,achievement,💯
358,358,"['could', 'still', 'done', 'would', 'just', 'take', 'small', 'amount', 'effort', 'the', 'government', 'side']","Cairns, Queensland",3,2022,2,10,0,0.0,"@Jethro21474947 @abcnews It could still be done, it would just take a small amount of effort on the government side.",5.653333333333333,achievement,💯
359,359,"['the', 'media', 'has', 'respect']","Gold Coast, Queensland",3,2022,2,10,2,0.375,@abcnews The media has to respect Grace Tame.,5.92,achievement,💯
363,363,"['not', 'joke', 'are', 'husslers', 'haha', 'have', 'folder', 'that', 'far', 'too', 'large', 'with', '100s', 'haha', 'keep', 'them', 'coming']","Gold Coast, Queensland",3,2022,2,10,8,0.1538461538461538,"@helloYazan @_MysticAI Not joke we are #meme husslers haha we have a folder that is far too large with 100s haha 
We'll keep them coming :)",5.786666666666666,achievement,💯
364,364,"['hahah', 'tight', 'choice', 'between', 'that', 'and', 'spending', 'days', 'straight', 'discord', 'hahaha']","Gold Coast, Queensland",3,2022,2,10,8,0.1052631578947368,@gary_lea223 @_MysticAI hahah it's a tight choice between that and spending 8 days straight on discord hahaha,5.68,achievement,💯
368,368,"['why', 'does', 'insist', 'americanised', 'spelling']","Melbourne, Victoria",3,2022,2,10,1,0.0,@adamliaw @psychopoesie Why does #Wordle insist on Americanised spelling?,5.680000000000001,achievement,💯
372,372,"['couple', 'things', 'keep', 'eye', 'upcoming', 'listings', 'the', 'asx', 'site', 'you', 'can', 'visit', 'their', 'website', 'prospectus', 'and', 'sometimes', 'has', 'general', 'offer', 'think', 'these', 'guys', 'have', 'general', 'offer', 'going', 'for', 'example', 'there', 'are', 'sites', 'that', 'get', 'spread', 'deals', 'like']","Sydney, New South Wales",3,2022,2,10,10,0.0377358490566037,"@bearsVbulls Couple of things.
- keep an eye on upcoming listings on the ASX site. You can visit their website/prospectus and it sometimes has a general offer, I think these guys have a general offer going for example
- there are sites that get spread on deals like https://t.co/WvcZq32PZu",5.632727272727274,achievement,💯
373,373,"['sure', 'there', 'are', 'others', 'have', 'look', 'and', 'revert', 'tomorrow']","Sydney, New South Wales",3,2022,2,10,10,0.0,@bearsVbulls I’m sure there are others. I’ll have a look and revert tomorrow.,5.52,achievement,💯
374,374,"['working', 'with', 'partners', 'this', 'project', 'and', 'are', 'grateful', 'for', 'their', 'continued', 'support', 'and', 'insights', 'use', 'the', 'term', 'woppaburra', 'sea', 'country', 'reflects', 'our', 'respect', 'for', 'this', 'partnership']","Brisbane, Queensland",3,2022,2,10,1,0.1590909090909091,"@DavForbes @DrCathiePage @WeareWoppaburr1 @bhp @DrCarlyRandall @ChristineGui1 We're working with Woppaburra Traditional Owners as partners on this project, and we are grateful for their continued support and insights. Use of the term Woppaburra sea country reflects our respect for this partnership.

https://t.co/B5d6iFBxX5",5.670588235294117,achievement,💯
376,376,"['there', 'lot', 'new', 'people', 'the', 'media', 'game', 'and', 'seen', 'happening', 'too', 'experience', 'nice', 'big', 'copyright', 'logo', 'usually', 'suffices']","Lismore, New South Wales",3,2022,2,10,0,0.1428571428571428,"@Fishman_Dan There’s a lot of new people in the media game, and I’ve seen it happening too. In my experience a nice big copyright logo usually suffices.",5.579999999999999,achievement,💯
382,382,"['probably', 'man', 'wouldn', 'know', 'just', 'maintain', 'the', 'stuff', 'that', 'delivers']","Queensland, Australia",3,2022,2,10,5,0.0,"@EgertonDarren Probably man!!! I wouldn't know, I just maintain the stuff that delivers it!",5.542857142857143,achievement,💯
383,383,"['never', 'again', 'could', 'walk', 'water', 'for', 'all', 'care']","Perth, Western Australia",3,2022,2,10,1,0.1428571428571428,@Robtrinity @robynbryant33 Never again. He could walk on water for all I care. 🤮🤮🤮,5.72,achievement,💯
391,391,"['god', 'change', 'mind']","Brisbane, Queensland",3,2022,2,10,6,0.1,@hargett618 @Renityii @Renityii is a god change my mind 😎😎,5.92,achievement,💯
393,393,"['demas', 'que', 'saludos']","Canberra, Australian Capital Territory",3,2022,2,10,5,0.0,@MissIris100 Demas que si. Saludos,5.52,achievement,💯
394,394,"['good', 'interview', 'blinken', 'gives', 'lot', 'more', 'confidence', 'than', 'some', 'others']","Queanbeyan, New South Wales",3,2022,2,10,8,0.3571428571428571,"@leighsales @abc730 Good interview, Blinken gives me a lot more confidence than some others!",5.92,achievement,💯
397,397,"['you', 'can', 'include', 'cam', 'and', 'knox', 'costs', 'that', 'trade', 'knox', 'plus', 'firsts']","Sydney, New South Wales",3,2022,2,10,13,0.0,@ToddyWoddy1330 You can't include Cam and Knox as costs of that trade. It'd be Knox plus 2 firsts,5.4799999999999995,achievement,💯
398,398,"['agree', 'should', 'free', 'believe', 'whatever', 'within', 'walls', 'your', 'home', 'organised', 'religion', 'should', 'treated', 'under', 'the', 'corporations', 'act', 'subject', 'gst', 'tax', 'etc', 'amp', 'not', 'receive', 'rate', 'concessions', 'etc', 'just', 'like', 'your', 'sexual', 'persuasions', 'your', 'business', 'nobody', 'else', 'esoteric', 'not', 'exoteric']","Sydney, New South Wales",3,2022,2,10,1,0.0833333333333333,"@SewerRatt64 @blakandblack Agree Should be free to believe in whatever within th walls of your home Organised religion should be treated under the Corporations Act subject to gst, tax etc &amp; not receive rate concessions etc Just like your sexual persuasions, your business nobody else’s Esoteric not Exoteric",5.569655172413792,achievement,💯
401,401,"['its', 'cool', 'what', 'else', 'that', 'creative', 'form']","Sunshine Coast, Queensland",3,2022,2,10,9,0.2727272727272727,@RICHIERAMONE its cool.  what else u do in that creative form?,5.92,achievement,💯
405,405,"['want', 'visit', 'restaurant', 'that', 'serves', 'that', 'size', 'tiramisu']","Melbourne, Victoria",3,2022,2,10,0,0.0666666666666666,@aliceinframes @GuyGrossi I want to visit a restaurant that serves THAT size of tiramisu 👀👏,5.805714285714286,leisure,🏄
409,409,"['congratulations', 'and', 'team']","Victor Harbor - Goolwa, South Australia",3,2022,2,10,8,0.25,@ayton_scott Congratulations @ayton_scott and team 👏👏,5.72,achievement,💯
