word,valence
reproduction,0.8
obedient,0.8
avail,0.8
agile,0.8
affinity,0.8
space,0.8
purpose,0.8
jesus,0.8
dealer,0.799
prevailing,0.798
agreed,0.797
asset,0.797
clothe,0.797
artists,0.796
availability,0.796
pepperoni,0.796
sympathetic,0.796
oasis,0.796
universality,0.796
homesweethome,0.796
representing,0.796
freebie,0.796
luminescent,0.796
stellar,0.796
ecstasy,0.796
granny,0.796
grandchildren,0.796
heirs,0.796
acknowledgment,0.796
lullaby,0.796
established,0.796
opportune,0.796
estimable,0.796
stars,0.796
quotation,0.796
seashore,0.796
closeness,0.796
radiance,0.796
accessible,0.796
milkshake,0.796
pioneer,0.796
ease,0.796
proper,0.796
smooch,0.796
gratis,0.796
undertake,0.796
birthing,0.796
dinnertime,0.796
abiding,0.796
youngster,0.796
transformation,0.796
comprehensive,0.796
medallist,0.796
finding,0.796
summerhouse,0.796
correctness,0.796
communicable,0.796
design,0.796
honorarium,0.796
royal,0.796
attract,0.796
bigday,0.796
amazed,0.796
aid,0.796
admirer,0.796
grandma,0.796
evolutionary,0.796
clarity,0.796
lovesick,0.796
daddy,0.795
countrymusic,0.795
giving,0.795
lightness,0.794
investor,0.794
fondling,0.794
brainstorm,0.794
bro,0.794
supremacy,0.794
veritable,0.794
sneaker,0.794
direct,0.793
experiences,0.793
cranberry,0.793
notably,0.792
slightly positive,0.792
coronation,0.792
prowess,0.792
exhilaration,0.792
conciliation,0.792
approbation,0.792
movie,0.792
tomorrow,0.792
rested,0.792
wine,0.792
upward,0.792
ingredient,0.792
grandmother,0.792
livelife,0.792
hostess,0.792
museum,0.792
momentous,0.792
management,0.792
legitimate,0.792
sum,0.792
stimulate,0.792
exclusive,0.792
donation,0.792
son,0.792
lavish,0.792
designing,0.792
cappuccino,0.792
quiet,0.792
ally,0.792
spotless,0.792
energize,0.792
season,0.792
astronaut,0.792
expertise,0.792
deluxe,0.792
suitable,0.792
pamper,0.792
sophistication,0.792
flowery,0.792
preference,0.792
solidarity,0.792
painting,0.792
barbecue,0.792
presentation,0.792
flirt,0.792
blossom,0.792
sanctified,0.792
proactive,0.792
cinematographer,0.792
humanrights,0.792
smirk,0.792
excitation,0.792
remuneration,0.792
legacy,0.792
elated,0.792
procreation,0.792
ballad,0.792
cookie,0.792
equity,0.792
faultless,0.792
mastermind,0.792
parade,0.792
suppertime,0.792
civilized,0.792
memory,0.792
expand,0.792
promising,0.791
hospitable,0.791
arousal,0.791
valuables,0.79
expression,0.79
suite,0.79
solution,0.79
soar,0.79
worldwide,0.79
fairly,0.79
candlelight,0.789
sideways,0.788
qualifying,0.788
accompanying,0.787
upgrade,0.786
firmly,0.786
firstborn,0.786
color,0.786
acknowledge,0.786
sensibly,0.786
astonish,0.786
commendable,0.786
constancy,0.786
justifiable,0.786
turquoise,0.786
goblet,0.786
spirit,0.786
improvement,0.786
reincarnation,0.786
dynamical,0.786
think,0.786
allsmiles,0.786
firework,0.786
citizenship,0.786
goldfish,0.786
ethic,0.786
peaceofmind,0.786
stroller,0.786
studied,0.786
peacock,0.786
certificate,0.786
strategic,0.786
consistent,0.786
create,0.786
assuredly,0.786
partnership,0.786
princely,0.786
roomful,0.786
benevolence,0.786
willingness,0.786
reality,0.786
benevolent,0.786
principally,0.786
nourishment,0.786
goody,0.786
meditation,0.786
salary,0.786
premium,0.786
great anticipation,0.786
humanitarian,0.786
able,0.786
safeguard,0.786
painless,0.785
surprised,0.784
quickly,0.784
fulfill,0.784
sublime,0.784
grapes,0.784
forecast,0.783
renovated,0.783
trimester,0.783
regenerate,0.782
continuity,0.781
sense,0.781
amen,0.781
activation,0.781
destiny,0.781
household,0.781
impressive,0.781
athlete,0.781
credited,0.781
prudence,0.781
sage,0.781
coloring,0.781
messiah,0.781
attribute,0.781
certainty,0.781
united,0.781
hygiene,0.781
presents,0.781
normality,0.781
synchronize,0.781
embroidery,0.781
grandchild,0.781
greeted,0.781
confetti,0.781
gleam,0.781
procurement,0.781
naturalization,0.781
cinematography,0.781
ballgame,0.781
reason,0.781
snuggle,0.781
equal,0.781
midsummer,0.781
amulet,0.781
resurrect,0.781
adventurer,0.781
sensation,0.781
erotica,0.781
cafe,0.781
deserved,0.781
considerate,0.781
reading,0.781
alimentation,0.781
autographed,0.781
inventor,0.781
boyfriend,0.781
meritorious,0.781
harvest,0.781
gratified,0.781
participation,0.781
represent,0.781
convenience,0.781
recovery,0.781
forgive,0.781
restful,0.781
inaugurate,0.781
samba,0.781
birthplace,0.781
christ,0.781
tasting,0.781
swan,0.781
certified,0.781
comrade,0.781
academic,0.781
rebirth,0.781
progenitor,0.781
habitation,0.781
adolescent,0.781
unite,0.781
rumba,0.781
classmate,0.781
reputable,0.781
verified,0.781
farm,0.781
sauna,0.781
evolution,0.781
conditioner,0.781
amply,0.781
foodie,0.781
artisan,0.781
frolic,0.781
teenager,0.781
convergent,0.781
autonomy,0.781
delectable,0.781
fan,0.781
believe,0.781
luckygirl,0.781
savant,0.781
snacks,0.781
fluffy,0.781
professionalism,0.781
outdoors,0.781
soundness,0.78
knight,0.78
thought,0.78
order,0.78
treatable,0.78
straightforward,0.78
liberated,0.78
photogenic,0.78
understood,0.78
anthem,0.78
resolution,0.78
helipad,0.78
admissible,0.78
interest,0.78
fort,0.78
aglow,0.78
spontaneous,0.78
memorabilia,0.78
inventive,0.78
recoverable,0.78
imaginative,0.78
vivacious,0.78
healthcare,0.78
waterproof,0.779
emotional,0.779
clap,0.779
protector,0.779
modesty,0.778
primacy,0.778
grandson,0.778
sideburns,0.777
parking,0.777
suit,0.776
specialize,0.776
daycare,0.776
praise,0.776
solace,0.776
infallible,0.776
unmatched,0.776
toleration,0.776
lifelike,0.776
owner,0.776
sufficiently,0.776
snowman,0.776
housing,0.776
understandable,0.776
advancement,0.776
expert,0.776
unicorn,0.776
paternal,0.776
architect,0.776
joking,0.776
doctorate,0.776
presidency,0.776
juice,0.776
beneficiary,0.776
wages,0.776
explore,0.776
handmade,0.776
crisp,0.776
car,0.776
surety,0.776
bracelet,0.776
innocently,0.776
dreamboat,0.776
savings,0.776
cradle,0.776
reader,0.776
expansion,0.776
canto,0.776
works,0.776
determination,0.776
qualifications,0.776
astute,0.776
remember,0.776
woodland,0.776
daydreaming,0.776
premiere,0.776
fruition,0.776
moderate surprise,0.776
technology,0.776
cocoa,0.776
fluency,0.776
dolphin,0.776
library,0.776
sunday,0.776
peaceable,0.776
viability,0.776
effectual,0.776
fairy,0.776
rejuvenate,0.776
million,0.776
conducive,0.775
gardens,0.775
author,0.775
compensation,0.775
flair,0.775
symphonic,0.775
rational,0.775
frothy,0.774
inclusion,0.774
donate,0.774
find,0.774
bubble,0.774
quickness,0.774
windmill,0.773
crowning,0.773
acquisitions,0.773
indestructible,0.772
authorize,0.772
editor,0.772
patriot,0.771
sanctity,0.771
discover,0.771
bookstore,0.771
generate,0.771
debutante,0.771
florist,0.771
legally,0.771
wedded,0.771
lottery,0.771
seductive,0.771
prominently,0.771
sentimentality,0.771
sabbatical,0.771
visit,0.771
preparation,0.771
observe,0.771
proprietary,0.771
anew,0.771
renaissance,0.771
expectation,0.771
joker,0.771
dexterity,0.771
instinct,0.771
unbelievable,0.771
intuitive,0.771
outdo,0.771
kinship,0.771
makeover,0.771
humbly,0.771
uplifting,0.771
artful,0.771
wish,0.771
highest,0.771
aloft,0.771
total,0.771
outing,0.771
develop,0.771
outgrowth,0.771
lustrous,0.771
listen,0.771
great grandma,0.771
brightens,0.771
bestseller,0.771
rapport,0.771
buy,0.771
chick,0.771
rhythm,0.771
capitalize,0.771
permanence,0.771
patience,0.771
fantasize,0.771
integration,0.771
paramount,0.771
demonstrate,0.771
resolute,0.771
legibility,0.771
uncover,0.771
shapely,0.771
foundation,0.771
wristwatch,0.771
memorials,0.771
instructor,0.771
vibrant,0.771
voluntary,0.771
chant,0.771
experienced,0.771
ceremonial,0.771
stimulus,0.771
husband,0.771
engage,0.771
trained,0.771
niece,0.771
lucid,0.771
nuptials,0.771
reenactment,0.771
light,0.771
steadfast,0.771
emblematic,0.771
ice tea,0.771
consecration,0.771
hairstyle,0.771
illustrative,0.771
build,0.771
reproductive,0.77
illuminator,0.77
soul,0.77
libido,0.77
ameliorate,0.77
sapphire,0.77
renewal,0.77
garden,0.77
companion,0.77
sympathize,0.77
survive,0.77
hallelujah,0.77
consultant,0.77
ready,0.77
save,0.77
concessional,0.77
fortnight,0.77
sanctification,0.77
meaningful,0.77
dapper,0.77
waltz,0.769
homey,0.769
euphoria,0.769
competency,0.768
coverage,0.767
outright,0.767
human,0.767
summation,0.766
instant,0.766
mountains,0.766
dignified,0.766
potable,0.765
communion,0.765
appreciates,0.765
confident,0.765
speak,0.765
apple juice,0.765
obedience,0.765
restore,0.765
ascension,0.765
deferral,0.765
garnish,0.765
whatmakesmesmile,0.765
original,0.765
imagining,0.765
know,0.765
dwelling,0.765
forethought,0.765
heal,0.765
satisfactorily,0.765
symphony,0.765
crystalline,0.765
autumn,0.765
composition,0.765
cogent,0.765
napping,0.765
objectivity,0.765
postal,0.765
clairvoyant,0.765
nana,0.765
preserving,0.765
disciple,0.765
mission,0.765
glisten,0.765
cosmetics,0.765
fidelity,0.765
information,0.765
mermaid,0.765
tolerant,0.765
senorita,0.765
freestyle,0.765
eternity,0.765
perform,0.765
school,0.765
persist,0.765
capable,0.765
mindful,0.765
protagonist,0.765
legality,0.765
jasmine,0.765
lighting,0.765
mango,0.765
journeyman,0.765
adrenaline,0.765
sentiment,0.765
banquet,0.765
freshstart,0.765
pregnant,0.765
sound,0.765
activate,0.764
content,0.764
concurrence,0.764
karaoke,0.763
stealthily,0.763
fully,0.763
supporters,0.763
reply,0.762
broad,0.762
photographic,0.761
verify,0.761
ceremony,0.76
fluent,0.76
naturalized,0.76
wholesale,0.76
enterprise,0.76
determined,0.76
celebrity,0.76
action,0.76
enormously,0.76
top,0.76
planner,0.76
worshipful,0.76
likelihood,0.76
tidy,0.76
adherence,0.76
notable,0.76
bestdayever,0.76
attitude,0.76
certain,0.76
liberate,0.76
eyes,0.76
seawater,0.76
translator,0.76
hear,0.76
theater,0.76
dayoff,0.76
sunup,0.76
understand,0.76
footing,0.76
marital,0.76
ingenious,0.76
parental,0.76
initiated,0.76
champagne,0.76
respiration,0.76
hearth,0.76
contestant,0.76
responsibility,0.76
bounty,0.76
kindred,0.76
punctually,0.76
agreement,0.76
piety,0.76
necklace,0.76
fix,0.76
touching,0.76
reconcile,0.76
exportation,0.76
outfit,0.76
complement,0.76
craft,0.76
founder,0.76
expanded,0.76
enable,0.76
doable,0.76
convincing,0.76
luxuriant,0.76
thebest,0.76
teacher,0.76
sportswriter,0.76
educate,0.76
obtain,0.76
tickle,0.76
empathic,0.76
coffeepot,0.76
unconditional,0.76
hearty,0.76
existence,0.76
dress,0.76
modest,0.76
twins,0.76
swimming,0.76
preparedness,0.76
reinstate,0.76
illumination,0.76
silk,0.76
internet,0.76
chummy,0.76
crescendo,0.76
meet,0.76
elevation,0.76
figurine,0.76
salmon,0.76
audacity,0.76
brighten,0.76
cooperating,0.76
playtime,0.76
specialist,0.76
genie,0.76
cousins,0.76
affections,0.76
thrift,0.76
homecoming,0.76
regalia,0.76
commence,0.76
mythological,0.76
justice,0.76
sane,0.76
regeneration,0.76
limo,0.76
reciprocate,0.76
conquering,0.76
recognize,0.76
prefer,0.76
connoisseur,0.76
kid,0.76
authorized,0.76
jeweler,0.76
schoolgirl,0.76
involvement,0.76
lotto,0.76
familiarize,0.76
timeliness,0.76
credence,0.76
advise,0.76
express,0.76
bask,0.76
civility,0.76
prospectively,0.76
zoo,0.76
included,0.76
swift,0.76
origination,0.76
warm,0.76
wanting,0.76
fly,0.76
fundraising,0.76
globe,0.76
orchard,0.76
merge,0.76
soft,0.76
bid,0.76
muse,0.76
qualified,0.76
wintertime,0.76
stylist,0.76
attainable,0.76
aura,0.76
technique,0.76
personification,0.76
roomy,0.76
prevention,0.76
confirmed,0.76
legalized,0.76
acquittal,0.76
wits,0.76
validate,0.76
modernism,0.76
diligent,0.76
sports car,0.759
imagine,0.759
share,0.759
blameless,0.759
guarded,0.758
god,0.758
have,0.757
cafeteria,0.757
bevel,0.757
realize,0.757
gloss,0.757
goodmusic,0.756
affluent,0.756
greater,0.755
profound,0.755
furnish,0.755
toymaker,0.755
immense,0.755
partake,0.755
mastery,0.755
gala,0.755
natal,0.755
premier,0.755
newjob,0.755
sosweet,0.755
endowed,0.755
mating,0.755
peachy,0.755
tickled,0.755
soulful,0.755
capitals,0.755
restoration,0.755
heighten,0.755
sportsman,0.755
consult,0.755
ascent,0.755
grill,0.755
flattering,0.755
wishing,0.755
optional,0.755
expressive,0.755
joining,0.755
accountability,0.755
maiden,0.755
dessert,0.755
takeoff,0.755
weather,0.755
carefree,0.755
ripen,0.755
football,0.755
folklore,0.755
strolling,0.755
dollar,0.755
conversing,0.755
appetizer,0.755
loaf,0.755
participate,0.755
booster,0.755
progressive,0.755
lofty,0.755
pup,0.755
automobile,0.753
speaking,0.753
handiwork,0.753
intrepid,0.753
resuscitation,0.753
culture,0.753
breast,0.753
finance,0.753
instinctive,0.752
mademoiselle,0.752
yea,0.751
provider,0.751
untroubled,0.75
athleticism,0.75
aptitude,0.75
overlord,0.75
daydream,0.75
pudding,0.75
community,0.75
assessment,0.75
hilarious,0.75
windfall,0.75
sensitivity,0.75
nativity,0.75
startling,0.75
iloveher,0.75
convinced,0.75
functional,0.75
protein,0.75
heartbeat,0.75
medallion,0.75
clothing,0.75
illustrate,0.75
coordinator,0.75
morality,0.75
visibility,0.75
tolerable,0.75
relive,0.75
mascot,0.75
verification,0.75
firmament,0.75
moisturizer,0.75
platinum,0.75
edible,0.75
commemorative,0.75
stile,0.75
gigantic,0.75
decidedly,0.75
spouse,0.75
offer,0.75
ratify,0.75
meeting,0.75
idea,0.75
earth,0.75
principle,0.75
righty,0.75
income,0.75
eligible,0.75
heed,0.75
consent,0.75
pediatrics,0.75
humanity,0.75
affirmation,0.75
nightcap,0.75
trending,0.75
complete,0.75
employment,0.75
deliverance,0.75
lifestyle,0.75
hummingbird,0.75
reaffirm,0.75
outset,0.75
arise,0.75
malt,0.75
vital,0.75
healing,0.75
divan,0.75
yoga,0.75
sculpture,0.75
durability,0.75
applesauce,0.75
feat,0.75
eyesight,0.75
concentrate,0.75
leap,0.75
visible,0.75
scarf,0.75
actuality,0.75
rising,0.75
astronomer,0.75
bulletproof,0.75
conversation,0.75
curiosity,0.75
info,0.75
daytime,0.75
femininity,0.75
assert,0.75
aphrodisiac,0.75
revere,0.75
manageable,0.75
necessary,0.75
give,0.75
amenity,0.75
scholarly,0.75
forgiven,0.75
decency,0.75
greatly,0.75
diploma,0.75
infancy,0.75
roommate,0.75
lights,0.75
audition,0.75
longevity,0.75
popularized,0.75
essentially,0.75
unlimited,0.75
margarita,0.75
interested,0.75
galaxy,0.75
personal,0.75
sleek,0.75
memoir,0.75
construct,0.75
classics,0.75
rendezvous,0.75
fashionable,0.75
salad,0.75
securities,0.75
parenthood,0.75
milkman,0.75
tutor,0.75
importance,0.75
provision,0.75
performance,0.75
exercise,0.75
physical,0.75
instantaneous,0.75
compliance,0.75
amazement,0.75
propel,0.75
navigable,0.749
bridesmaid,0.748
frosted,0.748
snowflake,0.748
purring,0.748
godly,0.747
prophecy,0.747
legit,0.747
directly,0.747
wedlock,0.747
nectar,0.746
marketable,0.746
ravishing,0.745
thoughts,0.745
oneness,0.745
hilarity,0.745
appointments,0.745
liberation,0.745
esteem,0.745
veneration,0.745
enthralled,0.745
solidity,0.745
scripture,0.745
punctual,0.745
dynamics,0.745
staff,0.745
archipelago,0.745
uniformity,0.745
prayer,0.745
procure,0.745
boutique,0.745
priceless,0.745
philanthropy,0.745
designed,0.745
tourist,0.745
invite,0.745
incorporate,0.745
indicating,0.745
awakening,0.745
association,0.745
symmetric,0.745
wreath,0.745
perceptive,0.745
educational,0.745
gymnastics,0.745
fortify,0.745
stroll,0.745
adviser,0.745
skating,0.745
croissant,0.745
equipment,0.745
event,0.745
style,0.745
inherit,0.745
saver,0.745
coastline,0.745
choice,0.745
island,0.745
permanent,0.745
nurture,0.745
fellow,0.745
assuage,0.745
homely,0.745
softener,0.745
supplement,0.745
scenery,0.745
affirm,0.745
euphoric,0.745
newfound,0.745
grouping,0.745
shimmer,0.745
computing,0.745
fillet,0.745
bedroom,0.744
ample,0.744
accurate,0.743
sundae,0.743
resemblance,0.743
veranda,0.743
bequeath,0.743
funday,0.743
sanitation,0.742
sleigh,0.742
attire,0.742
salsa,0.742
handy,0.741
tenable,0.741
acreage,0.741
persona,0.741
cruise,0.74
get,0.74
perfume,0.74
durable,0.74
career,0.74
revel,0.74
sunny,0.74
progression,0.74
digital,0.74
assertion,0.74
retrieve,0.74
unharmed,0.74
newness,0.74
intelligibility,0.74
senses,0.74
everlasting,0.74
colleague,0.74
hip hop,0.74
right,0.74
pregnancy,0.74
diplomacy,0.74
cocktail,0.74
working,0.74
wooing,0.74
release,0.74
brew,0.74
vantage,0.74
blanket,0.74
siesta,0.74
religious,0.74
nifty,0.74
toast,0.74
dancer,0.74
attention,0.74
everyday,0.74
estimation,0.74
source,0.74
keepsake,0.74
godisgood,0.74
prenatal,0.74
skate,0.74
diversion,0.74
assuming,0.74
instrumental,0.74
observant,0.74
holyspirit,0.74
receive,0.74
candor,0.74
shiner,0.74
lush,0.74
planned,0.74
accompaniment,0.74
persuasive,0.74
conscious,0.74
rightly,0.74
payoff,0.74
fairness,0.74
reconstruct,0.74
concourse,0.74
musing,0.74
normal,0.74
knighthood,0.74
picked,0.74
cheese,0.74
